,Year,Course ID,Hrs Per Week,Interest in student learning,Instructor provides feedback to students to improve,Explains subject matter of course,Show respect for all students,Overall teaching rate,Overall course rate,Course
37364,2012,57737,,5.0,5.0,5.0,5.0,5.0,5.0,57-737
37365,2012,57737,,4.8,4.8,4.8,4.6,4.8,4.8,57-737
37366,2012,57737,,5.0,5.0,5.0,5.0,5.0,5.0,57-737
37367,2012,57749,,5.0,5.0,5.0,5.0,5.0,5.0,57-749
37368,2012,57781,,5.0,5.0,5.0,5.0,5.0,5.0,57-781
37369,2012,57808,,5.0,5.0,5.0,5.0,5.0,5.0,57-808
37370,2012,57817,,4.5,5.0,5.0,4.5,5.0,5.0,57-817
37371,2012,57817,,4.0,4.0,4.0,4.0,4.0,4.0,57-817
37372,2012,57818,,3.88,3.75,3.81,4.06,3.75,3.75,57-818
37373,2012,57818,,4.38,4.25,4.38,4.0,4.13,4.13,57-818
37374,2012,57818,,3.29,3.24,3.29,3.33,3.19,3.19,57-818
37375,2012,57824,,5.0,5.0,5.0,5.0,5.0,5.0,57-824
37376,2012,57824,,5.0,5.0,5.0,5.0,5.0,5.0,57-824
37377,2012,57827,,5.0,5.0,5.0,5.0,5.0,5.0,57-827
37378,2012,57856,,5.0,4.0,4.0,5.0,5.0,5.0,57-856
37379,2012,57860,,5.0,5.0,5.0,5.0,5.0,5.0,57-860
37380,2012,57861,,5.0,5.0,5.0,5.0,5.0,5.0,57-861
37381,2012,57865,,4.83,4.5,4.6,4.17,4.17,4.5,57-865
37382,2012,57871,,5.0,5.0,5.0,4.0,5.0,3.0,57-871
37383,2012,57872,,5.0,5.0,5.0,5.0,5.0,5.0,57-872
37384,2012,57875,,5.0,5.0,5.0,5.0,5.0,5.0,57-875
37385,2012,57881,,4.67,4.67,4.67,4.67,4.67,4.67,57-881
37386,2012,57887,,5.0,5.0,5.0,5.0,5.0,5.0,57-887
37387,2012,57887,,5.0,5.0,5.0,5.0,5.0,5.0,57-887
37388,2012,57891,,5.0,5.0,5.0,5.0,5.0,5.0,57-891
37389,2012,57891,,5.0,5.0,5.0,5.0,5.0,5.0,57-891
37390,2012,57893,,4.5,4.5,4.5,3.5,4.0,4.0,57-893
37391,2012,57901,,4.17,4.0,4.09,4.22,3.65,3.26,57-901
37392,2012,57914,,4.0,3.0,2.67,3.33,3.0,2.33,57-914
37393,2012,57915,,4.3,3.8,3.6,3.9,3.6,3.4,57-915
37394,2012,57923,,4.0,3.71,3.86,4.29,3.86,3.86,57-923
37395,2012,57925,,3.89,4.11,4.11,3.95,4.0,4.05,57-925
37396,2012,57930,,3.92,4.0,3.77,3.77,3.92,3.92,57-930
37397,2012,57934,,4.67,5.0,5.0,5.0,4.67,4.67,57-934
37398,2012,57937,,5.0,4.0,5.0,5.0,4.0,5.0,57-937
37399,2012,57947,,5.0,5.0,5.0,5.0,5.0,5.0,57-947
37400,2012,57947,,5.0,5.0,5.0,5.0,5.0,5.0,57-947
37401,2012,57947,,4.25,4.0,4.25,4.5,4.25,4.25,57-947
37402,2012,57955,,4.4,4.4,4.4,4.6,4.6,4.6,57-955
37403,2012,57960,,5.0,5.0,5.0,5.0,5.0,5.0,57-960
37404,2012,57965,,5.0,5.0,5.0,5.0,5.0,5.0,57-965
37405,2012,57973,,4.25,4.25,4.25,4.25,4.25,4.25,57-973
37406,2012,57975,,5.0,5.0,5.0,5.0,5.0,5.0,57-975
37407,2012,57981,,5.0,5.0,5.0,5.0,5.0,5.0,57-981
37408,2012,57986,,5.0,5.0,5.0,5.0,5.0,5.0,57-986
37409,2012,57986,,4.0,5.0,5.0,5.0,5.0,5.0,57-986
37410,2012,57986,,5.0,5.0,5.0,5.0,5.0,5.0,57-986
37411,2012,57986,,5.0,5.0,5.0,5.0,5.0,5.0,57-986
37412,2012,80100,,4.68,4.18,4.57,4.68,4.46,4.43,80-100
37413,2012,80100,,4.71,4.0,4.68,4.75,4.61,4.29,80-100
37414,2012,80100,,3.85,3.77,3.77,4.5,3.54,3.46,80-100
37415,2012,80100,,3.63,3.63,3.75,4.63,3.63,3.75,80-100
37416,2012,80104,,4.6,4.0,4.2,4.8,4.4,4.2,80-104
37417,2012,80130,,4.6,3.9,4.7,4.6,4.4,4.0,80-130
37418,2012,80180,,4.39,3.55,4.11,4.35,3.96,3.89,80-180
37419,2012,80201,,4.83,4.83,4.5,5.0,5.0,5.0,80-201
37420,2012,80208,,4.92,4.85,4.85,4.77,4.92,4.92,80-208
37421,2012,80210,,4.0,3.0,3.33,4.0,3.33,3.33,80-210
37422,2012,80210,,3.89,3.33,3.89,4.56,3.67,3.56,80-210
37423,2012,80210,,4.0,3.29,3.43,4.29,3.57,3.57,80-210
37424,2012,80212,,4.56,4.11,4.56,4.78,4.56,4.11,80-212
37425,2012,80226,,4.88,4.59,4.76,4.94,4.76,4.88,80-226
37426,2012,80230,,4.67,4.67,4.5,4.58,4.75,4.25,80-230
37427,2012,80235,,4.27,3.91,4.0,4.64,4.09,4.09,80-235
37428,2012,80244,,4.0,3.6,3.8,4.87,3.6,3.53,80-244
37429,2012,80245,,4.8,4.33,4.93,4.87,4.87,4.73,80-245
37430,2012,80250,,4.25,3.44,4.44,4.5,4.06,4.13,80-250
37431,2012,80255,,4.47,4.13,4.4,4.53,4.4,4.4,80-255
37432,2012,80270,,3.8,3.8,4.1,4.4,3.9,3.6,80-270
37433,2012,80282,,4.63,4.38,4.25,5.0,4.13,4.5,80-282
37434,2012,80305,,4.0,3.33,4.0,4.0,3.67,3.33,80-305
37435,2012,80315,,4.5,3.5,4.5,5.0,4.5,5.0,80-315
37436,2012,80348,,4.53,4.07,4.47,4.6,4.6,4.4,80-348
37437,2012,80363,,4.0,3.75,3.0,3.75,4.0,3.0,80-363
37438,2012,80363,,3.75,3.5,2.5,4.5,3.5,3.0,80-363
37439,2012,80383,,4.71,4.57,4.86,5.0,4.86,4.86,80-383
37440,2012,80413,,4.75,4.75,4.25,5.0,4.5,4.75,80-413
37441,2012,80449,,3.0,4.0,3.67,2.33,3.33,2.33,80-449
37442,2012,80449,,3.67,3.67,3.0,2.0,2.67,2.33,80-449
37443,2012,80600,,4.5,2.5,4.5,4.0,4.0,4.5,80-600
37444,2012,80605,,3.5,2.5,3.0,4.5,2.5,2.5,80-605
37445,2012,80610,,5.0,4.67,5.0,5.0,5.0,5.0,80-610
37446,2012,80615,,4.0,3.67,4.0,5.0,3.67,3.67,80-615
37447,2012,80616,,4.0,4.0,4.0,4.0,4.0,4.0,80-616
37448,2012,80663,,5.0,3.0,3.0,5.0,3.0,3.5,80-663
37449,2012,80663,,4.5,3.0,3.5,5.0,4.0,3.5,80-663
37450,2012,80713,,5.0,5.0,5.0,5.0,5.0,5.0,80-713
37451,2012,80813,,4.75,4.25,4.75,4.5,4.75,4.75,80-813
37452,2012,80820,,4.6,4.4,4.8,5.0,4.6,4.6,80-820
37453,2012,33100,,4.5,4.39,4.67,4.78,4.56,4.44,33-100
37454,2012,33100,,4.62,4.46,4.77,4.85,4.69,4.69,33-100
37455,2012,33101,,4.88,4.25,4.75,5.0,4.88,5.0,33-101
37456,2012,33104,,3.87,4.13,3.8,4.6,3.57,3.4,33-104
37457,2012,33104,,4.6,4.5,4.7,4.7,4.7,4.4,33-104
37458,2012,33104,,4.62,4.62,4.69,4.69,4.62,4.54,33-104
37459,2012,33104,,4.75,4.58,4.58,4.67,4.75,4.75,33-104
37460,2012,33106,,4.44,4.1,4.41,4.63,4.38,4.17,33-106
37461,2012,33106,,3.29,3.32,3.85,2.97,3.39,3.65,33-106
37462,2012,33107,,4.33,3.56,3.47,4.56,3.6,3.63,33-107
37463,2012,33111,,4.42,3.82,3.8,4.42,3.77,3.82,33-111
37464,2012,33112,,4.62,3.69,3.98,4.64,4.14,3.83,33-112
37465,2012,33115,,3.81,3.26,3.63,4.32,3.61,3.56,33-115
37466,2012,33115,,4.03,3.42,4.02,4.13,4.11,3.66,33-115
37467,2012,33124,,4.39,3.44,4.1,4.54,3.85,3.68,33-124
37468,2012,33131,,4.59,4.22,4.44,4.88,4.49,4.44,33-131
37469,2012,33201,,4.72,3.8,4.15,4.57,4.39,4.04,33-201
37470,2012,33201,,4.47,3.74,4.24,4.52,4.31,3.91,33-201
37471,2012,33211,,4.74,4.38,4.74,4.74,4.68,4.67,33-211
37472,2012,33224,,3.87,3.26,3.17,4.26,3.0,3.17,33-224
37473,2012,33225,,4.59,3.94,4.35,4.71,4.24,4.24,33-225
37474,2012,33231,,4.61,4.29,4.53,4.84,4.32,4.29,33-231
37475,2012,33241,,4.0,3.63,3.75,4.63,3.38,3.75,33-241
37476,2012,33241,,4.63,4.63,4.5,4.75,4.75,3.88,33-241
37477,2012,33301,,4.25,3.88,4.0,4.25,4.17,3.96,33-301
37478,2012,33301,,4.38,3.96,4.04,4.38,4.21,3.88,33-301
37479,2012,33331,,3.93,3.52,4.0,4.19,4.22,3.96,33-331
37480,2012,33338,,3.74,3.59,4.29,4.0,4.06,4.03,33-338
37481,2012,33341,,4.67,4.55,4.52,4.55,4.67,4.45,33-341
37482,2012,33353,,4.33,4.0,4.17,4.67,4.5,4.33,33-353
37483,2012,33398,,4.67,4.33,4.33,4.67,4.67,4.67,33-398
37484,2012,33441,,4.0,4.0,4.0,4.71,4.0,4.0,33-441
37485,2012,33445,,4.43,3.86,3.43,4.29,3.57,3.71,33-445
37486,2012,33467,,3.4,2.8,3.0,3.8,3.0,2.6,33-467
37487,2012,33650,,4.0,3.63,3.88,4.38,3.75,3.88,33-650
37488,2012,33755,,4.5,4.19,4.56,4.69,4.5,4.44,33-755
37489,2012,33759,,4.11,4.0,3.67,3.89,3.56,3.33,33-759
37490,2012,33761,,4.54,3.77,3.46,4.77,3.77,3.77,33-761
37491,2012,33769,,3.5,3.5,3.5,4.5,3.5,4.0,33-769
37492,2012,33777,,5.0,4.25,4.0,5.0,4.5,3.75,33-777
37493,2012,33779,,4.75,3.75,4.75,4.5,4.5,4.25,33-779
37494,2012,90718,,5.0,5.0,5.0,5.0,5.0,5.0,90-718
37495,2012,90752,,4.38,3.75,4.38,4.54,4.85,4.69,90-752
37496,2012,90756,,4.83,4.5,4.33,4.67,4.33,4.5,90-756
37497,2012,90807,,4.83,4.6,4.5,4.67,4.67,4.67,90-807
37498,2012,90821,,4.0,3.5,3.0,5.0,4.0,4.0,90-821
37499,2012,90821,,5.0,5.0,5.0,5.0,5.0,5.0,90-821
37500,2012,90882,,3.75,3.0,4.25,4.75,4.5,4.25,90-882
37501,2012,85102,,3.4,2.84,3.49,3.93,3.14,3.13,85-102
37502,2012,85115,,4.5,3.83,4.42,4.75,4.42,4.17,85-115
37503,2012,85122,,3.69,3.38,3.85,4.46,3.38,3.38,85-122
37504,2012,85198,,5.0,5.0,5.0,5.0,5.0,5.0,85-198
37505,2012,85211,,3.84,3.61,4.04,4.4,3.89,3.84,85-211
37506,2012,85219,,3.19,2.44,3.31,3.63,2.81,3.06,85-219
37507,2012,85221,,4.3,3.93,4.5,4.27,4.34,4.36,85-221
37508,2012,85241,,4.35,4.09,4.5,4.55,4.51,4.42,85-241
37509,2012,85241,,4.69,4.44,4.65,4.72,4.41,4.38,85-241
37510,2012,85251,,4.35,3.68,4.34,4.54,4.26,4.13,85-251
37511,2012,85261,,4.23,3.92,4.63,4.67,4.54,4.44,85-261
37512,2012,85281,,4.67,4.67,4.67,4.67,4.67,5.0,85-281
37513,2012,85310,,4.09,4.0,4.18,4.0,3.82,3.73,85-310
37514,2012,85320,,4.07,4.43,4.27,4.33,4.13,4.07,85-320
37515,2012,85320,,4.44,4.89,4.33,4.78,4.44,4.22,85-320
37516,2012,85340,,4.36,4.18,3.82,4.27,3.82,3.64,85-340
37517,2012,85340,,4.07,4.0,4.29,4.21,3.57,3.64,85-340
37518,2012,85341,,2.6,3.0,3.4,3.6,2.4,2.6,85-341
37519,2012,85354,,4.5,4.38,4.5,4.88,4.5,4.5,85-354
37520,2012,85370,,3.88,3.13,4.0,4.0,3.75,3.63,85-370
37521,2012,85375,,4.29,3.86,3.71,4.57,3.86,4.0,85-375
37522,2012,85377,,4.54,4.0,4.46,4.54,4.46,4.46,85-377
37523,2012,85406,,4.63,4.31,4.63,4.25,4.19,4.56,85-406
37524,2012,85412,,3.5,3.17,3.83,4.0,3.33,3.0,85-412
37525,2012,85414,,4.82,4.18,4.73,4.91,4.73,4.64,85-414
37526,2012,85423,,4.5,4.17,5.0,4.5,4.67,4.67,85-423
37527,2012,85438,,5.0,5.0,4.5,5.0,5.0,5.0,85-438
37528,2012,85442,,4.11,4.33,4.22,4.56,4.22,4.22,85-442
37529,2012,85444,,4.75,4.75,4.75,4.75,4.75,4.75,85-444
37530,2012,85446,,4.33,3.93,4.47,4.47,4.36,4.33,85-446
37531,2012,85480,,4.25,4.0,4.0,4.5,4.25,4.75,85-480
37532,2012,85481,,4.25,5.0,5.0,5.0,4.5,4.75,85-481
37533,2012,85484,,5.0,5.0,5.0,5.0,5.0,5.0,85-484
37534,2012,85510,,5.0,4.6,4.8,4.6,4.6,4.8,85-510
37535,2012,85712,,4.5,4.25,4.5,5.0,4.0,4.0,85-712
37536,2012,85714,,5.0,5.0,5.0,5.0,5.0,5.0,85-714
37537,2012,85715,,4.0,3.5,2.67,4.83,3.0,3.0,85-715
37538,2012,85738,,5.0,4.82,4.73,4.91,4.64,4.64,85-738
37539,2012,85742,,4.67,4.33,5.0,4.67,4.67,4.67,85-742
37540,2012,85765,,3.8,3.4,5.0,5.0,5.0,4.6,85-765
37541,2012,85770,,5.0,5.0,5.0,5.0,5.0,5.0,85-770
37542,2012,16362,,4.64,4.64,4.82,4.91,4.64,4.82,16-362
37543,2012,16384,,4.33,4.0,4.29,4.17,4.21,4.25,16-384
37544,2012,16642,,4.1,3.45,4.14,4.38,4.0,4.21,16-642
37545,2012,16642,,4.07,3.43,4.03,4.5,3.97,3.87,16-642
37546,2012,16642,,4.75,4.25,4.75,4.75,4.75,4.25,16-642
37547,2012,16642,,3.83,3.17,3.55,4.32,3.31,3.48,16-642
37548,2012,16650,,5.0,5.0,5.0,5.0,5.0,5.0,16-650
37549,2012,16650,,4.82,4.64,4.52,4.75,4.54,4.36,16-650
37550,2012,16681,,4.1,4.34,3.86,4.48,3.97,4.1,16-681
37551,2012,16697,,4.79,4.48,4.52,4.69,4.72,4.55,16-697
37552,2012,16720,,4.65,4.27,4.69,4.85,4.7,4.63,16-720
37553,2012,16764,,4.0,3.0,4.0,4.0,3.0,4.0,16-764
37554,2012,16811,,4.6,4.32,4.55,4.85,4.52,4.45,16-811
37555,2012,16831,,4.82,4.36,4.86,4.95,4.77,4.82,16-831
37556,2012,16843,,4.78,4.22,4.67,4.78,4.78,4.78,16-843
37557,2012,16861,,4.17,4.17,3.58,4.5,3.92,3.96,16-861
37558,2012,16867,,4.94,4.88,4.88,4.94,4.94,4.88,16-867
37559,2012,16868,,4.67,4.22,4.44,4.78,4.33,4.44,16-868
37560,2012,88104,,4.13,3.63,4.32,4.05,4.24,4.03,88-104
37561,2012,88111,,4.75,4.63,4.88,4.25,4.75,4.75,88-111
37562,2012,88122,,4.23,4.38,4.31,4.85,4.15,4.23,88-122
37563,2012,88181,,4.55,4.0,4.73,4.82,4.27,4.55,88-181
37564,2012,88205,,5.0,4.8,5.0,5.0,5.0,4.8,88-205
37565,2012,88220,,3.56,2.74,3.09,3.67,3.06,3.13,88-220
37566,2012,88251,,4.22,3.76,4.04,4.53,4.14,3.88,88-251
37567,2012,88260,,4.52,4.04,4.7,4.48,4.48,4.35,88-260
37568,2012,88302,,4.42,4.08,4.29,4.67,4.38,4.0,88-302
37569,2012,88326,,4.21,3.64,4.43,4.29,4.07,4.07,88-326
37570,2012,88341,,3.0,2.17,3.0,3.5,2.5,2.0,88-341
37571,2012,88345,,4.6,4.6,5.0,4.8,4.2,4.6,88-345
37572,2012,88359,,4.75,4.38,4.63,4.88,4.63,4.63,88-359
37573,2012,88360,,4.24,3.47,3.35,4.12,3.53,3.47,88-360
37574,2012,88362,,4.33,3.67,4.67,4.56,4.33,4.0,88-362
37575,2012,88365,,4.2,3.7,4.4,4.2,4.3,4.3,88-365
37576,2012,88368,,4.8,4.2,4.8,4.8,4.6,4.7,88-368
37577,2012,88374,,5.0,4.67,5.0,5.0,5.0,5.0,88-374
37578,2012,88384,,4.29,3.86,4.29,4.57,4.0,4.29,88-384
37579,2012,88387,,4.0,3.75,4.13,4.27,3.88,3.81,88-387
37580,2012,88388,,4.67,4.5,4.33,4.83,4.67,4.33,88-388
37581,2012,88389,,4.33,4.25,4.25,4.42,4.25,4.25,88-389
37582,2012,88391,,4.4,4.2,4.8,4.8,4.6,4.6,88-391
37583,2012,88408,,4.88,4.63,4.81,4.69,4.81,4.69,88-408
37584,2012,88411,,4.43,4.57,4.86,4.86,4.86,4.86,88-411
37585,2012,88412,,4.0,3.0,4.0,4.0,3.5,3.5,88-412
37586,2012,88419,,4.2,4.0,4.8,4.8,4.4,4.6,88-419
37587,2012,88419,,4.38,4.23,4.69,4.69,4.5,4.46,88-419
37588,2012,88421,,4.5,4.5,4.67,4.83,4.67,4.5,88-421
37589,2012,88424,,4.0,3.5,3.25,4.5,3.25,3.5,88-424
37590,2012,88452,,3.4,3.2,3.0,2.4,3.2,2.8,88-452
37591,2012,88452,,3.67,3.67,3.33,4.0,3.33,3.67,88-452
37592,2012,88452,,4.0,4.25,3.5,4.5,3.5,4.0,88-452
37593,2012,88452,,4.5,4.5,4.5,4.5,4.5,4.5,88-452
37594,2012,88452,,4.0,4.2,3.4,4.6,4.0,3.0,88-452
37595,2012,88619,,5.0,3.0,4.5,4.0,4.5,4.5,88-619
37596,2012,88702,,4.3,4.1,4.6,4.4,4.5,4.7,88-702
37597,2012,88749,,4.8,4.6,5.0,5.0,5.0,4.8,88-749
37598,2012,88759,,4.5,4.0,4.5,5.0,4.5,5.0,88-759
37599,2012,17602,,4.6,4.6,4.0,4.6,4.2,4.0,17-602
37600,2012,17602,,4.4,4.5,4.5,4.6,4.6,4.4,17-602
37601,2012,17603,,3.86,3.71,3.43,4.57,4.14,3.14,17-603
37602,2012,17629,,2.91,3.18,3.18,3.91,2.73,3.18,17-629
37603,2012,17630,,4.75,4.75,4.63,4.63,4.5,4.38,17-630
37604,2012,17635,,5.0,4.6,4.6,4.8,4.6,4.4,17-635
37605,2012,17640,,3.75,2.25,4.0,3.75,3.25,3.75,17-640
37606,2012,17643,,4.0,3.33,4.67,4.0,4.0,4.33,17-643
37607,2012,17651,,4.18,4.18,3.91,4.18,3.91,3.36,17-651
37608,2012,17651,,4.23,4.0,4.36,4.41,4.32,4.18,17-651
37609,2012,17652,,4.2,4.17,4.16,4.52,4.2,4.08,17-652
37610,2012,17652,,4.13,3.75,3.75,4.0,4.0,4.0,17-652
37611,2012,17653,,4.88,4.38,4.5,5.0,4.63,4.25,17-653
37612,2012,17653,,3.68,3.57,3.77,3.86,3.55,3.77,17-653
37613,2012,17653,,4.45,4.32,4.36,4.36,4.36,4.41,17-653
37614,2012,17656,,3.8,4.0,3.8,4.3,3.7,3.8,17-656
37615,2012,17656,,4.82,4.73,4.73,4.82,4.82,4.64,17-656
37616,2012,17656,,4.2,4.1,3.8,4.4,4.0,3.8,17-656
37617,2012,17671,,3.8,3.5,3.8,3.8,3.6,3.7,17-671
37618,2012,17671,,4.1,4.0,3.8,4.3,4.0,4.0,17-671
37619,2012,17674,,4.0,4.0,4.0,4.0,4.0,4.4,17-674
37620,2012,17674,,4.4,4.4,4.4,4.4,4.4,4.6,17-674
37621,2012,17674,,3.0,2.5,3.25,3.75,3.0,3.75,17-674
37622,2012,17674,,4.25,3.5,3.5,5.0,4.0,3.75,17-674
37623,2012,17674,,4.75,4.75,4.63,4.75,4.75,4.88,17-674
37624,2012,17674,,,,,,,3.0,17-674
37625,2012,17674,,,,,,,3.0,17-674
37626,2012,17674,,4.33,4.33,4.67,4.67,4.5,4.5,17-674
37627,2012,17678,,3.5,3.0,3.5,5.0,3.5,4.0,17-678
37628,2012,17678,,4.5,4.25,4.13,4.63,4.13,4.13,17-678
37629,2012,17808,,3.8,2.6,4.2,3.0,3.6,3.0,17-808
37630,2012,17808,,3.4,2.2,3.6,3.0,3.4,3.0,17-808
37631,2012,36149,,4.91,4.91,4.91,5.0,5.0,5.0,36-149
37632,2012,36201,,4.71,4.4,4.79,4.81,4.76,4.57,36-201
37633,2012,36201,,2.94,2.44,2.56,3.38,2.56,2.75,36-201
37634,2012,36207,,4.0,4.0,4.0,5.0,4.0,4.0,36-207
37635,2012,36217,,3.9,3.66,4.02,4.33,3.94,3.66,36-217
37636,2012,36220,,4.29,4.25,4.43,4.58,4.44,4.29,36-220
37637,2012,36225,,2.39,2.15,2.19,3.1,2.01,2.1,36-225
37638,2012,36309,,4.5,4.03,3.97,4.62,4.03,3.91,36-309
37639,2012,36350,,4.32,3.89,4.21,4.53,4.21,4.21,36-350
37640,2012,36401,,4.86,4.86,4.86,4.86,4.93,4.83,36-401
37641,2012,36463,,3.67,3.17,3.5,4.5,3.33,3.17,36-463
37642,2012,36601,,4.4,4.65,4.65,4.7,4.45,4.5,36-601
37643,2012,36601,,4.65,4.65,4.7,4.55,4.65,4.65,36-601
37644,2012,36603,,4.33,4.39,4.28,4.61,4.33,4.11,36-603
37645,2012,36617,,4.64,4.5,4.32,4.36,4.41,4.23,36-617
37646,2012,36663,,4.55,4.3,4.53,4.65,4.55,4.55,36-663
37647,2012,36705,,4.88,4.76,4.94,5.0,4.94,4.94,36-705
37648,2012,36707,,4.0,4.2,3.8,4.0,3.9,4.1,36-707
37649,2012,36725,,4.0,4.0,4.0,4.0,4.0,4.0,36-725
37650,2012,36725,,4.0,4.0,4.0,4.0,4.0,4.0,36-725
37651,2012,36728,,4.0,3.63,3.88,4.75,3.75,3.75,36-728
37652,2012,36729,,4.43,4.29,4.43,5.0,4.57,4.57,36-729
37653,2012,36730,,4.33,4.33,4.33,5.0,4.33,4.0,36-730
37654,2012,36749,,4.92,4.83,4.92,4.85,4.92,4.92,36-749
37655,2012,36755,,4.67,4.0,4.5,4.5,4.5,4.67,36-755
37656,2012,36758,,4.4,4.2,4.2,4.6,4.2,3.83,36-758
37657,2012,96700,,4.33,4.25,4.33,4.5,4.25,4.08,96-700
37658,2012,96700,,4.42,4.42,4.25,4.58,4.0,4.08,96-700
37659,2012,96700,,4.72,4.5,4.61,4.83,4.61,4.61,96-700
37660,2012,96700,,4.6,4.27,4.6,4.6,4.53,4.67,96-700
37661,2012,96702,,4.9,4.65,4.6,5.0,4.75,4.45,96-702
37662,2012,96703,,4.71,4.29,4.29,4.43,4.43,4.29,96-703
37663,2012,96705,,3.44,2.83,2.67,3.94,2.61,2.67,96-705
37664,2012,96709,,4.25,3.75,4.25,4.5,4.0,3.75,96-709
37665,2012,96714,,3.0,3.0,3.0,4.0,3.0,3.0,96-714
37666,2012,96780,,4.38,3.63,4.25,4.69,4.19,4.38,96-780
37667,2012,96781,,4.73,4.73,4.47,4.73,4.53,4.33,96-781
37668,2012,96788,,4.38,4.0,4.13,4.5,4.25,4.25,96-788
37669,2012,96788,,4.75,4.63,4.63,4.75,4.63,4.38,96-788
37670,2012,96788,,3.0,2.67,3.33,3.33,2.67,3.0,96-788
37671,2012,96788,,5.0,4.67,4.67,5.0,5.0,3.0,96-788
37672,2012,96789,,3.17,3.33,1.67,3.0,2.5,2.67,96-789
37673,2012,96789,,3.88,3.43,3.63,4.25,3.88,3.5,96-789
37674,2012,96815,,4.78,4.44,4.78,5.0,4.78,4.78,96-815
37675,2012,96815,,4.58,4.5,4.5,4.92,4.58,4.5,96-815
37676,2012,96821,,3.67,3.33,3.33,3.67,3.67,4.67,96-821
37677,2012,96821,,4.6,4.4,3.8,4.8,4.6,4.4,96-821
37678,2012,96821,,4.31,4.66,4.22,4.75,4.31,3.91,96-821
37679,2012,96825,,4.67,4.67,4.33,4.67,4.0,4.67,96-825
37680,2012,96835,,4.86,4.57,4.57,4.71,4.57,4.29,96-835
37681,2012,48095,,4.0,4.14,4.29,4.43,4.29,4.29,48-095
37682,2012,48096,,4.5,4.5,4.5,4.5,4.75,4.5,48-096
37683,2012,48105,,4.33,3.89,3.78,4.0,4.0,3.44,48-105
37684,2012,48105,,3.3,2.9,3.5,2.5,3.0,3.5,48-105
37685,2012,48105,,4.7,4.5,3.9,4.5,4.3,4.2,48-105
37686,2012,48105,,4.47,3.94,3.91,4.38,3.88,3.72,48-105
37687,2012,48105,,4.4,4.1,4.3,4.7,4.3,4.3,48-105
37688,2012,48105,,4.4,4.6,4.6,4.7,4.8,4.4,48-105
37689,2012,48125,,4.12,3.38,3.88,4.08,3.81,3.73,48-125
37690,2012,48135,,4.45,4.66,4.41,4.17,4.34,4.14,48-135
37691,2012,48205,,4.7,4.7,4.7,4.7,4.6,4.8,48-205
37692,2012,48205,,3.0,4.0,3.0,4.0,4.0,3.0,48-205
37693,2012,48215,,4.8,4.1,4.3,4.7,4.6,4.8,48-215
37694,2012,48217,,4.0,3.6,4.4,4.4,4.2,3.8,48-217
37695,2012,48240,,4.49,4.08,4.32,4.75,4.43,4.35,48-240
37696,2012,48257,,4.83,5.0,4.67,5.0,4.83,5.0,48-257
37697,2012,48305,,4.33,4.13,4.25,4.54,4.22,4.22,48-305
37698,2012,48305,,4.0,4.13,4.13,4.13,4.13,4.38,48-305
37699,2012,48305,,4.0,3.57,3.14,4.0,3.14,3.14,48-305
37700,2012,48305,,4.75,5.0,5.0,5.0,5.0,5.0,48-305
37701,2012,48325,,4.4,4.0,4.6,5.0,4.4,4.2,48-325
37702,2012,48326,,4.4,4.2,3.6,4.0,4.0,3.8,48-326
37703,2012,48327,,4.6,4.0,4.2,4.6,4.0,4.0,48-327
37704,2012,48328,,4.5,4.75,4.5,4.5,4.5,4.5,48-328
37705,2012,48332,,4.6,4.2,4.4,4.6,4.4,4.4,48-332
37706,2012,48341,,4.75,4.25,4.25,4.5,4.5,4.5,48-341
37707,2012,48351,,4.3,3.75,3.9,4.65,4.05,3.8,48-351
37708,2012,48357,,4.83,4.67,4.5,5.0,4.67,4.5,48-357
37709,2012,48361,,5.0,5.0,5.0,5.0,5.0,5.0,48-361
37710,2012,48361,,5.0,5.0,5.0,5.0,5.0,5.0,48-361
37711,2012,48368,,4.0,3.33,3.33,4.17,3.5,3.33,48-368
37712,2012,48373,,3.67,2.67,2.33,5.0,3.0,3.0,48-373
37713,2012,48393,,4.33,3.33,3.33,4.33,3.5,3.33,48-393
37714,2012,48405,,5.0,5.0,4.67,4.67,4.67,4.67,48-405
37715,2012,48405,,4.83,4.33,4.17,5.0,4.67,4.0,48-405
37716,2012,48405,,3.86,3.55,3.77,4.14,3.91,3.73,48-405
37717,2012,48405,,5.0,4.69,4.77,4.77,4.77,4.77,48-405
37718,2012,48405,,4.33,2.83,3.67,4.33,3.83,4.0,48-405
37719,2012,48415,,2.43,1.69,1.83,2.34,1.54,1.66,48-415
37720,2012,48420,,3.6,2.8,4.0,4.6,4.0,4.4,48-420
37721,2012,48440,,4.56,4.44,4.56,4.67,4.67,4.56,48-440
37722,2012,48451,,4.5,4.5,4.0,4.25,4.5,4.5,48-451
37723,2012,48478,,5.0,5.0,5.0,5.0,5.0,5.0,48-478
37724,2012,48505,,4.0,3.33,3.5,3.5,3.67,3.67,48-505
37725,2012,48505,,4.17,4.0,3.67,4.33,3.83,3.67,48-505
37726,2012,48505,,4.33,4.5,3.83,3.67,3.67,3.67,48-505
37727,2012,48505,,4.0,3.5,3.5,3.0,3.5,4.0,48-505
37728,2012,48505,,4.67,4.33,4.33,4.67,4.33,4.0,48-505
37729,2012,48506,,5.0,3.0,3.0,3.0,3.0,3.0,48-506
37730,2012,48506,,1.0,1.0,1.0,1.0,1.0,1.0,48-506
